Date,Open,High,Low,Close,Adj Close,Volume
2013-11-14,1142.369995,1167.569946,1125.569946,1150.770020,1145.450073,31715755
2013-11-15,1167.569946,1184.369995,1117.170044,1125.569946,1120.366455,13308700
2013-11-18,1125.569946,1175.969971,1125.569946,1133.969971,1128.727661,30145473
2013-11-19,1133.969971,1142.369995,1091.969971,1117.170044,1112.005493,37664728
2013-11-20,1117.170044,1125.569946,1083.569946,1091.969971,1086.921875,20698189
2013-11-21,1083.569946,1117.170044,1075.170044,1117.170044,1112.005493,17468338
2013-11-22,1125.569946,1125.569946,1091.969971,1125.569946,1120.366455,14947435
2013-11-25,1125.569946,1159.170044,1117.170044,1142.369995,1137.088867,21201774
2013-11-26,1142.369995,1142.369995,1083.569946,1083.569946,1078.560669,14275393
2013-11-27,1083.569946,1100.369995,1049.969971,1058.369995,1053.477173,10622316
2013-11-28,1058.369995,1100.369995,1049.969971,1058.369995,1053.477173,13205721
2013-11-29,1066.770020,1075.170044,1058.369995,1058.369995,1053.477173,4829299
2013-12-02,1058.369995,1083.569946,1058.369995,1058.369995,1053.477173,17157020
2013-12-03,1058.369995,1058.369995,1024.770020,1024.770020,1020.032593,12467010
2013-12-04,1024.770020,1066.770020,1016.369995,1058.369995,1053.477173,18439793
2013-12-05,1058.369995,1091.969971,1049.969971,1058.369995,1053.477173,38280816
2013-12-06,1066.770020,1083.569946,1041.569946,1049.969971,1045.115967,37117094
2013-12-09,1041.569946,1066.770020,1033.170044,1041.569946,1036.754883,12390222
2013-12-10,1049.969971,1075.170044,1049.969971,1058.369995,1053.477173,17273690
2013-12-11,1066.770020,1066.770020,1033.170044,1049.969971,1045.115967,12299743
2013-12-12,1033.170044,1041.569946,1024.770020,1024.770020,1020.032593,13414655
2013-12-13,1024.770020,1033.170044,982.773010,991.172974,986.590820,26394775
2013-12-16,1007.969971,1007.969971,949.174011,949.174011,944.786011,17486196
2013-12-17,965.973022,982.773010,957.573975,957.573975,953.147156,10925301
2013-12-18,965.973022,991.172974,957.573975,982.773010,978.229736,15173037
2013-12-19,991.172974,999.572021,949.174011,957.573975,953.147156,11843183
2013-12-20,949.174011,965.973022,873.575989,873.575989,869.537476,46031625
2013-12-23,890.375000,890.375000,831.577026,856.776001,852.815186,45370893
2013-12-24,865.176025,915.575012,848.377014,907.174988,902.981201,45406608
2013-12-27,907.174988,932.374023,898.775024,907.174988,902.981201,19296365
2013-12-30,915.575012,940.773987,915.575012,915.575012,911.342346,18161810
2014-01-02,915.575012,932.374023,907.174988,907.174988,902.981201,15859365
2014-01-03,907.174988,907.174988,856.776001,873.575989,869.537476,24569724
2014-01-06,865.176025,881.976013,844.177002,844.177002,840.274414,17889778
2014-01-07,839.976990,844.177002,797.978027,844.177002,840.274414,21262966
2014-01-08,844.177002,852.575989,831.577026,848.377014,844.455017,33422230
2014-01-09,852.575989,865.176025,844.177002,844.177002,840.274414,17236546
2014-01-10,856.776001,856.776001,818.976990,823.177002,819.371521,49542793
2014-01-13,831.577026,848.377014,814.778015,831.577026,827.732727,48573124
2014-01-15,835.776978,856.776001,823.177002,831.577026,827.732727,80839608
2014-01-16,839.976990,873.575989,835.776978,856.776001,852.815186,79999466
2014-01-17,865.176025,865.176025,844.177002,844.177002,840.274414,28954012
2014-01-20,848.377014,869.375977,848.377014,865.176025,861.176392,27094080
2014-01-21,865.176025,919.775024,865.176025,907.174988,902.981201,75087664
2014-01-22,915.575012,923.974976,881.976013,898.775024,894.620056,62583629
2014-01-23,881.976013,907.174988,873.575989,877.776001,873.718079,45903765
2014-01-24,873.575989,881.976013,865.176025,873.575989,869.537476,20543542
2014-01-27,865.176025,865.176025,839.976990,848.377014,844.455017,32322081
2014-01-28,848.377014,856.776001,839.976990,844.177002,840.274414,27164558
2014-01-29,848.377014,856.776001,844.177002,848.377014,844.455017,25031523
2014-01-30,844.177002,865.176025,835.776978,865.176025,861.176392,31252527
2014-02-03,856.776001,865.176025,852.575989,856.776001,852.815186,13128099
2014-02-04,844.177002,852.575989,839.976990,844.177002,840.274414,16371879
2014-02-05,848.377014,852.575989,839.976990,839.976990,836.093811,17290119
2014-02-06,839.976990,848.377014,835.776978,839.976990,836.093811,23990065
2014-02-07,848.377014,856.776001,844.177002,848.377014,844.455017,24192928
2014-02-10,856.776001,869.375977,852.575989,852.575989,848.634583,31634800
2014-02-11,856.776001,877.776001,852.575989,873.575989,869.537476,52225129
2014-02-12,873.575989,890.375000,869.375977,869.375977,865.356934,56800255
2014-02-13,869.375977,877.776001,852.575989,852.575989,848.634583,39192627
2014-02-14,856.776001,865.176025,852.575989,852.575989,848.634583,25637373
2014-02-17,860.976013,873.575989,856.776001,869.375977,865.356934,26792881
2014-02-18,869.375977,902.974976,869.375977,890.375000,886.258850,118632912
2014-02-19,894.575012,907.174988,890.375000,890.375000,886.258850,48539790
2014-02-20,890.375000,894.575012,873.575989,877.776001,873.718079,26497873
2014-02-21,881.976013,894.575012,881.976013,886.176025,882.079285,25433915
2014-02-24,890.375000,898.775024,877.776001,881.976013,877.898682,33830813
2014-02-25,886.176025,890.375000,865.176025,869.375977,865.356934,24646274
2014-02-26,869.375977,877.776001,865.176025,869.375977,865.356934,12472843
2014-02-27,869.375977,886.176025,865.176025,877.776001,873.718079,29105564
2014-02-28,881.976013,886.176025,869.375977,873.575989,869.537476,27500281
2014-03-03,873.575989,881.976013,860.976013,873.575989,869.537476,19975669
2014-03-04,865.176025,890.375000,865.176025,873.575989,869.537476,49193141
2014-03-05,890.375000,911.375000,873.575989,907.174988,902.981201,161973630
2014-03-06,907.174988,953.374023,902.974976,949.174011,944.786011,163349501
2014-03-07,949.174011,974.372986,936.573975,949.174011,944.786011,104624788
2014-03-10,944.973999,949.174011,919.775024,923.974976,919.703491,47919653
2014-03-11,928.174011,940.773987,915.575012,936.573975,932.244263,35698602
2014-03-12,932.374023,940.773987,919.775024,919.775024,915.522949,26404299
2014-03-13,923.974976,949.174011,919.775024,928.174011,923.883118,45384345
2014-03-14,923.974976,932.374023,911.375000,928.174011,923.883118,32677805
2014-03-17,886.176025,936.573975,886.176025,923.974976,919.703491,41878654
2014-03-18,915.575012,974.372986,890.375000,944.973999,940.605469,129056294
2014-03-19,949.174011,999.572021,949.174011,991.172974,986.590820,185252724
2014-03-20,995.372986,995.372986,944.973999,949.174011,944.786011,109893385
2014-03-21,957.573975,965.973022,928.174011,953.374023,948.966614,68562960
2014-03-24,940.773987,974.372986,940.773987,970.172974,965.687927,43107854
2014-03-25,923.974976,978.572998,923.974976,961.773010,957.326782,49761728
2014-03-26,970.172974,974.372986,949.174011,961.773010,957.326782,31162287
2014-03-27,961.773010,961.773010,940.773987,953.374023,948.966614,38608802
2014-03-28,953.374023,965.973022,949.174011,953.374023,948.966614,18845995
2014-04-01,953.374023,978.572998,953.374023,961.773010,957.326782,45727569
2014-04-02,965.973022,974.372986,953.374023,957.573975,953.147156,26478229
2014-04-03,961.773010,982.773010,957.573975,970.172974,965.687927,51287365
2014-04-04,898.775024,978.572998,898.775024,961.773010,957.326782,28532691
2014-04-07,957.573975,965.973022,949.174011,949.174011,944.786011,37992713
2014-04-08,949.174011,957.573975,940.773987,944.973999,940.605469,40233846
2014-04-09,944.973999,944.973999,944.973999,944.973999,940.605469,0
2014-04-10,949.174011,949.174011,898.775024,919.775024,915.522949,54151611
2014-04-11,907.174988,928.174011,894.575012,907.174988,902.981201,26300962
2014-04-14,907.174988,953.374023,907.174988,944.973999,940.605469,38234148
2014-04-15,949.174011,965.973022,928.174011,928.174011,923.883118,59588785
2014-04-16,923.974976,953.374023,915.575012,940.773987,936.424866,22278233
2014-04-17,953.374023,953.374023,940.773987,944.973999,940.605469,25080453
2014-04-21,944.973999,961.773010,944.973999,953.374023,948.966614,28530905
2014-04-22,953.374023,974.372986,944.973999,970.172974,965.687927,51352724
2014-04-23,974.372986,1041.569946,970.172974,1041.569946,1036.754883,151969426
2014-04-24,1041.569946,1062.569946,1016.369995,1020.570007,1015.851990,94862614
2014-04-25,1024.770020,1028.969971,999.572021,1003.770020,999.129639,58306725
2014-04-28,1007.969971,1024.770020,995.372986,1016.369995,1011.671387,44381580
2014-04-29,1007.969971,1024.770020,999.572021,1007.969971,1003.310181,18476818
2014-04-30,1007.969971,1024.770020,982.773010,986.973022,982.410339,38087835
2014-05-02,986.973022,986.973022,961.773010,965.973022,961.507385,34023080
2014-05-05,965.973022,978.572998,957.573975,970.172974,965.687927,32846500
2014-05-06,974.372986,1012.169983,970.172974,991.172974,986.590820,96184079
2014-05-07,991.172974,1012.169983,986.973022,995.372986,990.771423,72377708
2014-05-08,999.572021,1020.570007,986.973022,1007.969971,1003.310181,74582769
2014-05-09,1016.369995,1070.969971,1016.369995,1062.569946,1057.657715,167474972
2014-05-12,1075.170044,1083.569946,1058.369995,1062.569946,1057.657715,82971096
2014-05-13,1070.969971,1083.569946,1058.369995,1062.569946,1057.657715,63035308
2014-05-14,1049.969971,1070.969971,1045.770020,1058.369995,1053.477173,34864294
2014-05-16,1033.170044,1041.569946,1007.969971,1024.770020,1020.032593,62344337
2014-05-19,1007.969971,1041.569946,1007.969971,1007.969971,1003.310181,53771362
2014-05-20,1003.770020,1028.969971,995.372986,1003.770020,999.129639,43855613
2014-05-21,999.572021,1007.969971,986.973022,999.572021,994.951050,17837158
2014-05-22,1049.969971,1075.170044,999.572021,1049.969971,1045.115967,64126172
2014-05-23,1041.569946,1058.369995,1037.369995,1041.569946,1036.754883,50366030
2014-05-26,1024.770020,1049.969971,1024.770020,1024.770020,1020.032593,12422247
2014-05-28,1033.170044,1037.369995,1016.369995,1033.170044,1028.393799,18645513
2014-05-30,1007.969971,1028.969971,1007.969971,1007.969971,1003.310181,24657703
2014-06-02,986.973022,1003.770020,961.773010,986.973022,982.410339,51296056
2014-06-03,1007.969971,1016.369995,982.773010,1007.969971,1003.310181,46024958
2014-06-04,999.572021,1016.369995,995.372986,999.572021,994.951050,18523605
2014-06-05,1003.770020,1003.770020,986.973022,1003.770020,999.129639,14735644
2014-06-06,991.172974,1012.169983,991.172974,991.172974,986.590820,14873028
2014-06-09,961.773010,999.572021,961.773010,961.773010,957.326782,18980523
2014-06-10,965.973022,978.572998,961.773010,965.973022,961.507385,10008966
2014-06-11,978.572998,982.773010,965.973022,978.572998,974.049133,16866417
2014-06-12,953.374023,978.572998,949.174011,953.374023,948.966614,20789025
2014-06-13,957.573975,957.573975,949.174011,957.573975,953.147156,8137605
2014-06-16,957.573975,957.573975,940.773987,957.573975,953.147156,8715002
2014-06-17,970.172974,974.372986,953.374023,970.172974,965.687927,11168045
2014-06-18,970.172974,982.773010,961.773010,970.172974,965.687927,12181169
2014-06-19,957.573975,974.372986,957.573975,957.573975,953.147156,6064095
2014-06-20,944.973999,970.172974,944.973999,944.973999,940.605469,9915987
2014-06-23,940.773987,949.174011,932.374023,940.773987,936.424866,7522350
2014-06-24,936.573975,944.973999,932.374023,936.573975,932.244263,5357528
2014-06-25,907.174988,940.773987,902.974976,907.174988,902.981201,19138622
2014-06-26,915.575012,919.775024,907.174988,915.575012,911.342346,12141763
2014-06-27,898.775024,928.174011,898.775024,898.775024,894.620056,12289029
2014-06-30,915.575012,915.575012,898.775024,915.575012,911.342346,8911436
2014-07-01,923.974976,932.374023,911.375000,923.974976,919.703491,12897022
2014-07-02,915.575012,932.374023,911.375000,915.575012,911.342346,13675376
2014-07-03,953.374023,953.374023,919.775024,953.374023,948.966614,29849870
2014-07-04,965.973022,970.172974,944.973999,965.973022,961.507385,12764756
2014-07-07,965.973022,974.372986,957.573975,965.973022,961.507385,10918396
2014-07-08,957.573975,978.572998,957.573975,957.573975,953.147156,11144473
2014-07-09,957.573975,957.573975,957.573975,957.573975,953.147156,0
2014-07-10,953.374023,974.372986,949.174011,953.374023,948.966614,21672740
2014-07-11,940.773987,965.973022,940.773987,940.773987,936.424866,14583854
2014-07-14,940.773987,949.174011,923.974976,940.773987,936.424866,4240116
2014-07-15,949.174011,953.374023,940.773987,949.174011,944.786011,4094636
2014-07-16,957.573975,970.172974,949.174011,957.573975,953.147156,15291730
2014-07-17,944.973999,970.172974,944.973999,944.973999,940.605469,10796964
2014-07-18,970.172974,974.372986,932.374023,970.172974,965.687927,25047237
2014-07-21,978.572998,991.172974,970.172974,978.572998,974.049133,15852103
2014-07-22,953.374023,991.172974,944.973999,953.374023,948.966614,26555612
2014-07-23,953.374023,974.372986,953.374023,953.374023,948.966614,11813301
2014-07-24,1062.569946,1066.770020,957.573975,1062.569946,1057.657715,177119524
2014-07-25,1066.770020,1066.770020,1037.369995,1066.770020,1061.838379,57105621
2014-08-04,1024.770020,1049.969971,1024.770020,1024.770020,1020.032593,31721112
2014-08-05,1033.170044,1049.969971,1024.770020,1033.170044,1028.393799,40658739
2014-08-06,1028.969971,1037.369995,1020.570007,1028.969971,1024.213135,11799491
2014-08-07,1062.569946,1070.969971,1033.170044,1062.569946,1057.657715,76800926
2014-08-08,1045.770020,1066.770020,1045.770020,1045.770020,1040.935547,19148622
2014-08-11,1041.569946,1054.170044,1041.569946,1041.569946,1036.754883,9463832
2014-08-12,1049.969971,1058.369995,1041.569946,1049.969971,1045.115967,20162817
2014-08-13,1045.770020,1054.170044,1045.770020,1045.770020,1040.935547,8611189
2014-08-14,1037.369995,1058.369995,1037.369995,1037.369995,1032.574341,16189374
2014-08-15,1037.369995,1054.170044,1037.369995,1037.369995,1032.574341,9375972
2014-08-18,1033.170044,1045.770020,1024.770020,1033.170044,1028.393799,11272691
2014-08-19,1033.170044,1041.569946,1033.170044,1033.170044,1028.393799,7780214
2014-08-20,1037.369995,1045.770020,1033.170044,1037.369995,1032.574341,10065634
2014-08-21,1041.569946,1054.170044,1037.369995,1041.569946,1036.754883,29899871
2014-08-22,1033.170044,1049.969971,1033.170044,1033.170044,1028.393799,10538028
2014-08-25,1028.969971,1033.170044,1024.770020,1028.969971,1024.213135,7918908
2014-08-26,999.572021,1033.170044,999.572021,999.572021,994.951050,15070534
2014-08-27,999.572021,1016.369995,995.372986,999.572021,994.951050,14894100
2014-08-28,1012.169983,1020.570007,999.572021,1012.169983,1007.490784,8565712
2014-08-29,1003.770020,1012.169983,1003.770020,1003.770020,999.129639,9969441
2014-09-01,974.372986,986.973022,970.172974,974.372986,969.868530,14840528
2014-09-02,974.372986,986.973022,974.372986,974.372986,969.868530,10692556
2014-09-03,970.172974,982.773010,965.973022,970.172974,965.687927,14014076
2014-09-04,1003.770020,1016.369995,978.572998,1003.770020,999.129639,48870751
2014-09-05,991.172974,1016.369995,991.172974,991.172974,986.590820,14704810
2014-09-08,1016.369995,1028.969971,1003.770020,1016.369995,1011.671387,39126316
2014-09-09,999.572021,1020.570007,995.372986,999.572021,994.951050,18705991
2014-09-10,965.973022,991.172974,965.973022,965.973022,961.507385,15704123
2014-09-11,957.573975,978.572998,957.573975,957.573975,953.147156,14574449
2014-09-12,957.573975,961.773010,940.773987,957.573975,953.147156,15637097
2014-09-15,953.374023,953.374023,944.973999,953.374023,948.966614,4147019
2014-09-16,953.374023,970.172974,949.174011,953.374023,948.966614,6082905
2014-09-17,957.573975,970.172974,957.573975,957.573975,953.147156,7132101
2014-09-18,961.773010,970.172974,953.374023,961.773010,957.326782,10627316
2014-09-19,923.974976,970.172974,923.974976,923.974976,919.703491,20028409
2014-09-22,923.974976,940.773987,923.974976,923.974976,919.703491,15069820
2014-09-23,940.773987,944.973999,911.375000,940.773987,936.424866,12712731
2014-09-24,944.973999,953.374023,940.773987,944.973999,940.605469,9828723
2014-09-25,953.374023,957.573975,944.973999,953.374023,948.966614,9899439
2014-09-26,923.974976,949.174011,919.775024,923.974976,919.703491,11096972
2014-09-29,907.174988,923.974976,907.174988,907.174988,902.981201,8107485
2014-09-30,932.374023,932.374023,898.775024,932.374023,928.063721,8504758
2014-10-01,911.375000,932.374023,911.375000,911.375000,907.161743,8404874
2014-10-02,877.776001,907.174988,873.575989,877.776001,873.718079,16409142
2014-10-03,860.976013,881.976013,860.976013,860.976013,856.995789,6697089
2014-10-06,856.776001,877.776001,856.776001,856.776001,852.815186,6106715
2014-10-07,860.976013,865.176025,848.377014,860.976013,856.995789,10749105
2014-10-08,852.575989,860.976013,844.177002,852.575989,848.634583,9537405
2014-10-09,856.776001,860.976013,852.575989,856.776001,852.815186,6082786
2014-10-10,831.577026,848.377014,831.577026,831.577026,827.732727,20007694
2014-10-13,827.377014,839.976990,827.377014,827.377014,823.552124,6538275
2014-10-14,831.577026,839.976990,827.377014,831.577026,827.732727,10794464
2014-10-15,839.976990,848.377014,831.577026,839.976990,836.093811,16064966
2014-10-16,831.577026,839.976990,827.377014,831.577026,827.732727,16255805
2014-10-17,797.978027,835.776978,785.377991,797.978027,794.289001,95451559
2014-10-20,802.177979,818.976990,802.177979,802.177979,798.469543,27374444
2014-10-21,797.978027,810.578003,797.978027,797.978027,794.289001,5385862
2014-10-22,806.377991,814.778015,802.177979,806.377991,802.650146,22064893
2014-10-23,806.377991,814.778015,802.177979,806.377991,802.650146,13753712
2014-10-24,806.377991,814.778015,802.177979,806.377991,802.650146,8064984
2014-10-27,793.778015,814.778015,793.778015,793.778015,790.108459,10669579
2014-10-28,793.778015,797.978027,789.578003,793.778015,790.108459,4941921
2014-10-29,789.578003,810.578003,776.979004,789.578003,785.927856,46639380
2014-10-30,806.377991,814.778015,785.377991,806.377991,802.650146,47779292
2014-10-31,814.778015,827.377014,806.377991,814.778015,811.011353,49936495
2014-11-03,793.778015,814.778015,793.778015,793.778015,790.108459,23328500
2014-11-04,789.578003,802.177979,789.578003,789.578003,785.927856,10433858
2014-11-05,785.377991,793.778015,785.377991,785.377991,781.747253,9918487
2014-11-06,793.778015,797.978027,785.377991,793.778015,790.108459,15589834
2014-11-07,785.377991,797.978027,781.177979,785.377991,781.747253,10639459
2014-11-10,776.979004,789.578003,776.979004,776.979004,773.387085,10939349
2014-11-11,772.778992,785.377991,772.778992,772.778992,769.206482,10106588
2014-11-12,772.778992,785.377991,772.778992,772.778992,769.206482,9740982
2014-11-13,789.578003,797.978027,772.778992,789.578003,785.927856,24341623
2014-11-14,785.377991,793.778015,781.177979,785.377991,781.747253,6781020
2014-11-17,785.377991,789.578003,781.177979,781.177979,777.566650,4785965
2014-11-18,781.177979,789.578003,781.177979,781.177979,777.566650,5878852
2014-11-19,781.177979,793.778015,781.177979,781.177979,777.566650,6516012
2014-11-20,802.177979,802.177979,785.377991,802.177979,798.469543,19093740
2014-11-21,823.177002,827.377014,806.377991,823.177002,819.371521,39956220
2014-11-24,839.976990,848.377014,831.577026,839.976990,836.093811,42016872
2014-11-25,831.577026,839.976990,823.177002,831.577026,827.732727,14676594
2014-11-26,814.778015,831.577026,810.578003,814.778015,811.011353,9417640
2014-11-27,823.177002,827.377014,818.976990,823.177002,819.371521,5556462
2014-11-28,823.177002,827.377014,818.976990,823.177002,819.371521,9961822
2014-12-01,814.778015,823.177002,806.377991,823.177002,819.371521,11018279
2014-12-02,827.377014,839.976990,823.177002,827.377014,823.552124,15338160
2014-12-03,831.577026,839.976990,818.976990,818.976990,815.190918,10556957
2014-12-04,827.377014,835.776978,814.778015,823.177002,819.371521,13665614
2014-12-05,827.377014,831.577026,810.578003,810.578003,806.830750,13888477
2014-12-08,810.578003,814.778015,797.978027,806.377991,802.650146,13487990
2014-12-09,810.578003,818.976990,802.177979,810.578003,806.830750,5146094
2014-12-10,814.778015,827.377014,810.578003,810.578003,806.830750,13863953
2014-12-11,810.578003,814.778015,802.177979,802.177979,798.469543,7051146
2014-12-12,806.377991,818.976990,802.177979,814.778015,811.011353,7478063
2014-12-15,806.377991,814.778015,802.177979,802.177979,798.469543,10337189
2014-12-16,802.177979,823.177002,793.778015,814.778015,811.011353,21968462
2014-12-17,806.377991,827.377014,806.377991,823.177002,819.371521,17718107
2014-12-18,823.177002,827.377014,810.578003,810.578003,806.830750,9520976
2014-12-19,814.778015,823.177002,810.578003,823.177002,819.371521,7071504
2014-12-22,827.377014,831.577026,814.778015,827.377014,823.552124,7484968
2014-12-23,823.177002,869.375977,823.177002,860.976013,856.995789,52753120
2014-12-24,865.176025,928.174011,860.976013,911.375000,907.161743,80309594
2014-12-29,915.575012,940.773987,915.575012,919.775024,915.522949,31000021
2014-12-30,919.775024,928.174011,886.176025,894.575012,890.439453,21084509
2015-01-02,894.575012,894.575012,869.375977,877.776001,873.718079,5997189
2015-01-05,873.575989,881.976013,865.176025,873.575989,869.537476,9622884
2015-01-06,865.176025,873.575989,852.575989,860.976013,856.995789,11705560
2015-01-07,860.976013,881.976013,860.976013,873.575989,869.537476,14333014
2015-01-08,890.375000,953.374023,890.375000,936.573975,932.244263,87242404
2015-01-09,944.973999,949.174011,911.375000,911.375000,907.161743,41870439
2015-01-12,907.174988,932.374023,907.174988,915.575012,911.342346,26182864
2015-01-13,915.575012,932.374023,902.974976,911.375000,907.161743,14838385
2015-01-14,902.974976,923.974976,898.775024,898.775024,894.620056,15991988
2015-01-15,898.775024,911.375000,890.375000,898.775024,894.620056,14337180
2015-01-16,898.775024,911.375000,886.176025,886.176025,882.079285,14173366
2015-01-19,890.375000,902.974976,877.776001,881.976013,877.898682,11850802
2015-01-20,886.176025,894.575012,877.776001,886.176025,882.079285,12449033
2015-01-21,894.575012,898.775024,881.976013,881.976013,877.898682,9825151
2015-01-22,886.176025,898.775024,877.776001,886.176025,882.079285,12513916
2015-01-23,890.375000,898.775024,886.176025,890.375000,886.258850,15144703
2015-01-26,886.176025,894.575012,856.776001,865.176025,861.176392,19613516
2015-01-27,881.976013,907.174988,881.976013,894.575012,890.439453,31584799
2015-01-28,886.176025,894.575012,881.976013,881.976013,877.898682,6432915
2015-01-29,886.176025,907.174988,886.176025,898.775024,894.620056,24139593
2015-01-30,898.775024,911.375000,894.575012,894.575012,890.439453,22733126
2015-02-02,890.375000,894.575012,881.976013,886.176025,882.079285,8047602
2015-02-03,890.375000,898.775024,886.176025,886.176025,882.079285,13098218
2015-02-04,890.375000,902.974976,881.976013,881.976013,877.898682,18648252
2015-02-05,881.976013,886.176025,865.176025,869.375977,865.356934,14358609
2015-02-06,865.176025,877.776001,865.176025,873.575989,869.537476,10111231
2015-02-09,873.575989,886.176025,865.176025,869.375977,865.356934,12005449
2015-02-10,869.375977,877.776001,865.176025,869.375977,865.356934,4761797
2015-02-11,890.375000,907.174988,881.976013,898.775024,894.620056,38720114
2015-02-12,898.775024,902.974976,881.976013,886.176025,882.079285,12965595
2015-02-13,886.176025,894.575012,877.776001,881.976013,877.898682,11211856
2015-02-16,881.976013,886.176025,869.375977,877.776001,873.718079,11447577
2015-02-17,873.575989,877.776001,865.176025,865.176025,861.176392,9459546
2015-02-18,869.375977,877.776001,865.176025,869.375977,865.356934,8754407
2015-02-20,869.375977,873.575989,865.176025,865.176025,861.176392,5066806
2015-02-23,865.176025,873.575989,856.776001,856.776001,852.815186,7355917
2015-02-24,869.375977,869.375977,844.177002,844.177002,840.274414,10081944
2015-02-25,848.377014,856.776001,831.577026,835.776978,831.913208,17041660
2015-02-26,839.976990,844.177002,831.577026,839.976990,836.093811,7752118
2015-02-27,844.177002,856.776001,839.976990,844.177002,840.274414,10660531
2015-03-02,844.177002,856.776001,844.177002,848.377014,844.455017,7419966
2015-03-03,848.377014,856.776001,839.976990,839.976990,836.093811,5427887
2015-03-04,844.177002,844.177002,831.577026,835.776978,831.913208,9416449
2015-03-05,844.177002,852.575989,839.976990,844.177002,840.274414,6258386
2015-03-06,844.177002,848.377014,839.976990,839.976990,836.093811,5609916
2015-03-09,835.776978,839.976990,827.377014,827.377014,823.552124,6110525
2015-03-10,831.577026,831.577026,823.177002,823.177002,819.371521,3163182
2015-03-11,818.976990,823.177002,810.578003,814.778015,811.011353,4292023
2015-03-12,814.778015,831.577026,806.377991,827.377014,823.552124,3989276
2015-03-13,827.377014,831.577026,814.778015,818.976990,815.190918,5348361
2015-03-16,823.177002,823.177002,802.177979,802.177979,798.469543,9152871
2015-03-17,810.578003,810.578003,797.978027,802.177979,798.469543,4703105
2015-03-18,802.177979,802.177979,797.978027,797.978027,794.289001,4157971
2015-03-19,802.177979,810.578003,802.177979,802.177979,798.469543,4767750
2015-03-20,797.978027,802.177979,743.380005,743.380005,739.943420,45747332
2015-03-23,760.179016,764.379028,747.578979,755.979004,752.484131,24475436
2015-03-24,764.379028,764.379028,747.578979,747.578979,744.122986,8066769
2015-03-25,747.578979,755.979004,734.979980,734.979980,731.582214,7568541
2015-03-26,730.780029,734.979980,718.179993,722.380005,719.040466,7410204
2015-03-27,718.179993,730.780029,713.979980,718.179993,714.859863,7670925
2015-03-30,718.179993,730.780029,718.179993,722.380005,719.040466,5230263
2015-03-31,726.580017,730.780029,722.380005,726.580017,723.221069,4904539
2015-04-01,722.380005,768.578979,718.179993,760.179016,756.664734,14640403
2015-04-02,760.179016,776.979004,751.778992,764.379028,760.845337,13457513
2015-04-06,768.578979,772.778992,760.179016,764.379028,760.845337,4165471
2015-04-07,768.578979,768.578979,755.979004,768.578979,765.025879,3926179
2015-04-08,768.578979,768.578979,751.778992,760.179016,756.664734,4940850
2015-04-09,760.179016,772.778992,747.578979,772.778992,769.206482,8537735
2015-04-10,776.979004,776.979004,755.979004,760.179016,756.664734,5558724
2015-04-13,747.578979,764.379028,743.380005,747.578979,744.122986,5167761
2015-04-14,747.578979,751.778992,734.979980,743.380005,739.943420,4710963
2015-04-15,743.380005,755.979004,734.979980,755.979004,752.484131,4082255
2015-04-16,755.979004,755.979004,743.380005,747.578979,744.122986,2333873
2015-04-17,747.578979,747.578979,739.179993,739.179993,735.762817,1725642
2015-04-20,739.179993,743.380005,734.979980,734.979980,731.582214,2702693
2015-04-21,739.179993,743.380005,722.380005,726.580017,723.221069,8874887
2015-04-22,730.780029,743.380005,726.580017,726.580017,723.221069,8474757
2015-04-23,726.580017,734.979980,722.380005,730.780029,727.401672,6446963
2015-04-24,734.979980,734.979980,722.380005,726.580017,723.221069,4991328
2015-04-27,734.979980,734.979980,692.981018,697.181030,693.958008,10497670
2015-04-28,692.981018,701.380981,680.380981,697.181030,693.958008,5329789
2015-04-29,697.181030,701.380981,671.981995,680.380981,677.235596,5830398
2015-04-30,680.380981,680.380981,663.581970,667.781982,664.694885,7439371
2015-05-04,667.781982,680.380981,650.981995,655.182007,652.153137,6593634
2015-05-05,659.382019,663.581970,650.981995,650.981995,647.972534,4486076
2015-05-06,650.981995,684.580994,650.981995,680.380981,677.235596,16245328
2015-05-07,680.380981,684.580994,667.781982,671.981995,668.875488,5288717
2015-05-08,676.181030,680.380981,671.981995,671.981995,668.875488,2813053
2015-05-11,676.181030,684.580994,667.781982,671.981995,668.875488,9816103
2015-05-12,671.981995,692.981018,667.781982,680.380981,677.235596,13543349
2015-05-13,684.580994,705.580994,684.580994,692.981018,689.777405,22103466
2015-05-15,697.181030,701.380981,688.781006,688.781006,685.596802,4545958
2015-05-18,688.781006,701.380981,684.580994,688.781006,685.596802,7775095
2015-05-19,688.781006,692.981018,684.580994,688.781006,685.596802,4408692
2015-05-20,676.181030,688.781006,671.981995,676.181030,673.055115,14736596
2015-05-21,676.181030,680.380981,667.781982,671.981995,668.875488,5753729
2015-05-22,676.181030,684.580994,676.181030,676.181030,673.055115,4310237
2015-05-25,671.981995,676.181030,671.981995,671.981995,668.875488,1781715
2015-05-26,676.181030,688.781006,676.181030,680.380981,677.235596,4511552
2015-05-27,676.181030,701.380981,671.981995,688.781006,685.596802,12157477
2015-05-28,692.981018,697.181030,676.181030,680.380981,677.235596,3413784
2015-05-29,680.380981,680.380981,638.382019,638.382019,635.430847,12041760
2015-06-01,650.981995,655.182007,642.581970,650.981995,647.972534,8883697
2015-06-03,650.981995,655.182007,634.182007,638.382019,635.430847,13778713
